I want to change my primary bank account,"Currently Primary details can not be altered. However you can add new bank details to get your FD amount, just follow these steps:\n\n- Open the OneCard Application.\n- Go to 'Profile'.\n- Scroll down and select 'Add Bank Details'.",
I want to check my fixed deposit details.,The same is available in the FixedDeposit Tab on MyOneCard page . Click on View details to see all about your active fixed deposits.,
मैं अपने फ़िक्स्ड डिपॉज़िट की डीटेल्स देखना चाहती / ता हूं।,यह माईवनकार्ड पेज पर फ़िक्स्ड डिपॉज़िट टैब में उपलब्ध होता है। अपने सक्रिय फ़िक्स्ड डिपॉज़िट्स के बारे में सब कुछ देखने के लिए व्यू डीटेल्स पर क्लिक करें।,
What is the tenure period of the fixed deposit?,The fixed deposit's tenure period is 12 months and gets automatically renewed post the same.,
फ़िक्स्ड डिपॉज़िट की समय अवधि क्या है?,फ़िक्स्ड डिपॉज़िट की अवधि 12 महीने की होती है और इसके बाद यह अपने आप रिन्यू हो जाता है।,
Where is the amount credited after closing the fixed deposit?,The fixed deposit amount is credited to the primary account you submitted while creating the fixed deposit.,
फ़िक्स्ड डिपॉज़िट बंद करने के बाद राशि कहां जमा की जाती है?,फ़िक्स्ड डिपॉज़िट राशि आपके द्वारा फ़िक्स्ड डिपॉज़िट बनाते समय दिए गए प्राथमिक खाते में जमा की जाती है।,
Why is my fixed deposit creation still in the pending state?,"The fixed deposit creation at bank's side happens upon settlement of your funds, this may take 2-3 working days.",
Where will The Mobile Recharge feature be visible in the app?,"The Mobile Recharge feature will be visible in the \""store\"" tab.",
ऐप में मोबाइल रिचार्ज फीचर कहां दिखाई देगा?,"मोबाइल रिचार्ज सुविधा \""Store\"" टैब में दिखाई देगी।",
Will there be any offers on mobile recharge using a credit card?,"Yes, there will be offers on Mobile Recharges. However, they may vary depending on your credit card usage.\n",
क्या क्रेडिट कार्ड से मोबाइल रिचार्ज पर कोई ऑफर मिलेगा?,"हां, मोबाइल रिचार्ज पर ऑफर होंगे। हालाँकि, वे आपके क्रेडिट कार्ड के उपयोग के आधार पर भिन्न हो सकते हैं।",
Why can't I fetch my electricity bill?,"You may not be able to fetch your electricity bill on OneCard if your electricity provider has not yet uploaded the bill online. Please wait for a few days and try again.\n\nIf you need further assistance, please contact your electricity provider.",
Why am I unable to find my electricity provider?,Your electricity provider may not be listed on OneCard yet.\n\nWe’re constantly updating the available electricity providers. Please check the app regularly.,
What if I paid someone else's electricity bill by mistake?,"You cannot cancel an electricity bill payment once the payment is successful. If you have paid a bill incorrectly, we request you to contact your electricity provider for assistance.",
Can I cancel my paid electricity bill?,"No, you cannot cancel your bill payment once the payment is made successfully. If your bill payment fails for any reason, the entire payment amount will be refunded to you.",
Why is my bill payment not reflecting even after successful payment?,"Your electricity provider will take 3 to 4 days to update your successful bill payment on their portal. You can check the final status on the portal after 3 or 4 days.\n\nPlease always pay your electricity bill on or before the due date. In this case, you will not be charged any late fees even if your electricity provider takes time to complete the bill payment.",
Why is my bill payment pending?,"Bill payments on OneCard are usually instant. However, in rare cases, they may take longer than usual to be completed. If you see your bill payment pending on OneCard, it means that we’re waiting for a confirmation from your electricity provider.\n\nPlease wait for a few hours and check the ‘Payment History’ section of your app to know the final status of your payment.\n\nIf your pending electricity bill payment fails, your payment amount will be refunded to you.",
When will money be refunded for a failed bill payment?,"If your electricity bill payment fails, your payment amount will be refunded within 5-7 working days.",
What if I have paid my electricity bill twice?,"There is no need to worry if you pay your bill two times, as the electricity provider will adjust the extra amount in the next billing cycle.",
How do I get an invoice for my electricity bill payment?,The invoice for your bill payment transaction can be downloaded from the ‘Order History’ section.,
How can I pay my water bill through OneCard?,"Open the OneCard app.\nGo to ‘Bill Payments’ in OneStore.\nClick on 'Water.’\nSelect your water supply board.\nSelect your service type (if any)\nEnter the ‘customer identification number’ (such as Consumer Number, Connection Number, K Number etc.)\nClick on ‘Proceed’ to check the water bill amount\nReview your details and complete the payment.",
"What happens if the customer has made the payment using OneCard, and the amount has been deducted, but they have not received any message from their service provider stating that the recharge is successful?","Whether the recharge fails or is successful, the user will get a push notification from OneCard regarding the recharge status. If the recharge fails, the money will be refunded within 7 working days.",
"यदि ग्राहक ने OneCard का उपयोग करके भुगतान किया है और राशि काट ली गई है, लेकिन उन्हें अपने सेवा प्रदाता (service provider) से कोई संदेश नहीं मिला है कि रिचार्ज सफल है तो क्या होगा?","चाहे रिचार्ज विफल हो या सफल हो, उपयोगकर्ता (user) को रिचार्ज स्थिति के बारे में OneCard से एक पुश सूचना (push notification) मिलेगी। अगर रिचार्ज फेल हो जाता है तो 7 कार्य दिवसों के भीतर पैसा वापस कर दिया जाएगा।",
What is a Customer Identification Number?,"A customer identification number, as the name suggests, is a unique identification number provided to every user. This is how the water boards differentiate one user from another. The name for the customer identification number can be different for every board.\n\nHere are a few examples-\n\nRR Number for BWSSB\nCustomer ID for CIDCO, DDA\nK Number for DJB\nConsumer Number for Department of Public Health Engineering Mizoram\nConnection ID for GWMC and so on\nYou can find your customer identification number on any of your water bills, latest or previous. ",
How do I pay my LIC or insurance premium on OneCard?,To pay your insurance premium:\n- Navigate to ‘Bill Payments’ under OneStore in the OneCard app\n- Select ‘Insurance’\n- Search for your insurance provider or select your insurance provider and enter the policy number and other required details.\n- Tap ‘Confirm’ and complete the payment.,
Where do I find my insurance policy number?,"You can find your policy number in your policy document, or in the official communications sent to you by the insurance provider.",
How do I get the invoice/receipt for my insurance premium payment?,You can download the receipt for your LIC insurance premium payment directly from OneCard app. \nGo to the ‘Order History’ section in OneStore.\nSelect the relevant insurance premium payment.\nTap ‘Download Receipt’.,
How do I find the transaction reference ID?,To find the transaction reference ID for your payment: \nGo to OneStore in the OneCard app.\nTap ‘Order History’ and select the relevant payment.,
Why is my insurance premium payment pending?,"Insurance premium payments on OneCard are usually instant, but in rare cases, they may take longer than usual to be completed. This means that we’re waiting for a confirmation from your insurance provider. In such cases, please wait for a few hours and check the History section on your OneCard app for the final status of your payment.",
What if my LIC premium payment fails?,"In case your payment fails, the money will be refunded to you in 5-7 working days.",
Why is my premium payment still showing as due on the insurer's platform?,Insurance providers usually take about 3 to 4 days to complete the premium payment. You can check the status after 3 to 4 days from the date of payment on the insurer’s platform for a confirmation.,
Which insurers are supported?,"For the latest updated list of insurers available, please visit the ‘Insurance’ category under the ‘Bill Payments’ section.",
Can an insurance premium payment be cancelled for a refund?,"No, the insurance premium paid by you through OneCard cannot be cancelled, and therefore no refund can be issued.\n",
Is there a limit on the number of transactions or transaction amount for mobile recharge?,"No, there is no limit on the number of transactions or transaction amount for mobile recharge.\n",
क्या मोबाइल रिचार्ज के लिए transaction की संख्या या transaction राशि की कोई सीमा है?,"नहीं, मोबाइल रिचार्ज के लिए transaction की संख्या या transaction राशि की कोई सीमा नहीं है।",
Why am I unable to make an insurance premium payment?,"Please ensure that you select the right insurer and enter all required details while paying the insurance premium through OneCard app. Also, ensure that you are making the payments before the last date for payment of the insurance premium or within the grace period.",
How do I pay municipal tax on OneCard?,You can pay Municipal Tax towards any of the Municipal Corporations/Councils listed on OneCard.\n\nTo pay municipal tax:\nGo to the ‘Bill Payments’ section in OneStore.\nTap on ‘Municipal Tax’.\nSearch for the Municipal Corporation/Council that you need to make a payment toward.\nSelect the Municipal Corporation/Council and enter the relevant details.\nTap ‘Confirm’ and complete the payment.,
Why is my municipal tax payment pending?,"Municipal tax payments on OneCard are usually instant, but in rare cases, they may take longer than usual to be completed. This means that we are waiting for a confirmation from the municipal corporation/council. In such cases, please wait for a few hours and check the Order History section on your OneCard app for the final status of the payment.\n\nIn case the pending bill payment fails, the debited money will be refunded to you based on the mode of payment you used.",
Why is my municipal tax payment not reflecting even after successful payment?,Most municipal corporations take about 3 to 4 days to complete the tax payment and reflect it on their portals. You can check the status after 3 to 4 days from the date of payment.,
How do I get the invoice for my municipal tax payment?,You will receive a payment receipt for all municipal tax payments you make through OneCard.,
How can I pay my Hospital Bills?,"Log in to the OneCard app\nNavigate to OneStore\nTap on ‘Bill Payments’\nSelect ‘Hospitals’\nEnter your UHID, consumer number, and registered mobile number, and click on ‘Proceed’\nVerify that your mobile number is correct before clicking on ‘Continue’\nEnter the 6-digit OTP received on your mobile number and click on ‘Verify and Continue’\nReview your hospital bill details, and click on ‘Pay’",
Can I pay my hospital bill in instalments?,This depends on the respective hospital’s payment policies. Before you plan your bill instalment contact their billing department for more information.,
Are there any discounts or financial assistance options for hospital bill payments at the hospital?,Hospitals may offer discounts or financial assistance programs to eligible individuals. Inquire with their billing department to explore available options.,
How can I request a detailed breakdown of charges on my hospital bill?,"To request a detailed breakdown of charges on your Hospital bill, simply contact the hospital's billing department, and they will provide you with the information you need.",
What is the deadline for paying my hospital bill?,"The payment deadline for your Hospital bill may vary, so it's essential to check the due date specified on your bill and ensure timely payment.",
What if the amount is not refunded back within the given turn around time (TAT)?,"If the amount is not refunded within the specified TAT, it needs to be raised with the Customer Support team.\n",
"यदि निर्धारित टर्न अराउंड टाइम (TAT) के भीतर राशि वापस नहीं की जाती है, तो क्या होगा?","यदि राशि निर्दिष्ट (specified) टीएटी (TAT) के भीतर वापस नहीं की जाती है, तो इसे ग्राहक सहायता टीम के साथ उठाया जाना चाहिए।",
What are the benefits of paying hospital bills through OneCard?,"Paying your hospital bills through OneCard offers numerous advantages such as:\nConvenience: User-friendly online payment platform allows you to settle your bills from the comfort of your homes. No more waiting in long queues or dealing with paperwork.\nAccessibility: Make payments 24/7, ensuring you never miss a due date.\nSecure transactions: Encryption and safety measures that guarantee a secure payment process.\nEfficient customer support: Readily available customer care team to assist and ensure a smooth payment experience.",
How do I pay my club or association membership fee on OneCard App?,Log in to the OneCard App\nGo to the ‘Bill Payments' section in OneStore tab\nSelect ‘Clubs and Associations’ and enter your membership details\nVerify payment information and complete the transaction.,
How do I get a payment receipt for my club or association membership fee payment?,Users can click the ‘Download Receipt’ button after completing the club or association membership fee payment under the ‘Order History’ section by selecting the relevant payment details.,
What payments can I make towards clubs and associations on OneCard?,"Currently, you can only pay your club and association membership fee.",
What if I am unable to find my club or association listed on OneCard?,"If you don’t find a specific club or association, we might not have registered them for this service on OneCard yet. Check back on the app regularly, as we’re always adding new clubs and associations.",
What if my club or association membership fee payment is pending?,"Membership fee payments to clubs or associations on OneCard are usually instant. In rare cases, due to technical issues, it may take longer than usual to receive a payment confirmation from the bank. In such cases, please check the ‘Order History’ section of your OneCard app after a few hours for the final payment status.",
Why is my club or association membership fee payment not reflecting even after it is successful?,Some banks may take up to 3 to 4 days to update your successful club or association membership fee payment in their records. You can check the status after 3 to 4 days from the date of payment for a confirmation.,
How do I pay Education fees?,1. Go to the “Bill Payments” section in OneStore.\n2. Tap ‘Education Fees’.\n3. Choose from the list of institutes after selecting the state and city of the institute.\n4.Enter the required details and continue to pay.,
How much time will it take for a payment to be accepted by the institute?,"Payments are usually reflected within 24-48 hours, depending on the institute's processing time.",
Can I cancel a fee payment for a refund?,You should check with the respective institution's refund policy.,
How do I recharge my prepaid mobile number?,"To recharge your prepaid mobile number, follow these steps:\nOpen the OneCard app.\nNavigate to the Store tab.\nSelect \""Mobile Recharges.\""\nEnter your prepaid mobile number.\nChoose a plan from the provided list.\nReview the payment details.\nComplete the payment by selecting \""Swipe-to-Pay.\""\nCheck for the success, failed, or pending screen.\nFor a direct link to the mobile recharge page, use: OneCard Mobile Recharge\n",
मैं अपना प्रीपेड मोबाइल नंबर कैसे रिचार्ज करूं?,"अपना प्रीपेड मोबाइल नंबर रिचार्ज करने के लिए, इन चरणों का पालन करें:\nOneCard ऐप खोलें.\nस्टोर (store) टैब पर जाएँ.\n\""Mobile recharge\"" चुनें.\nअपना प्रीपेड मोबाइल नंबर दर्ज करें.\nदी गई सूची में से एक योजना चुनें.\nभुगतान विवरण की समीक्षा करें.\n\""\""स्वाइप-टू-पे\"" का चयन करके भुगतान पूरा करें।\nसफल, असफल या लंबित स्क्रीन की जाँच करें।\nमोबाइल रिचार्ज पेज के सीधे लिंक के लिए, उपयोग करें: वनकार्ड मोबाइल रिचार्ज",
Why am I unable to complete my education fee payment?,Technical issues or incorrect details can hinder payment. ,
"Why is my school, college, or university not listed on OneCard App?","One Card App constantly updates its list. If your institution is not listed, visit the ‘Bill Payments’ section after a few days.",
Why did my education fee payment fail?,"Possible reasons could be a server issue, incorrect payment details, or insufficient funds.",
What are the donations that I can make on OneCard app?,"You can donate money to NGOs. These are non-profit organizations, registered as per the law, that work toward the betterment of society.\nYou can donate to a cause. A cause is a campaign launched by NGOs to collect money for a specific cause.\nThe money you donate to a cause will only be used for the particular campaign.\nYou can also donate to a religious institution that is listed on OneCard.",
How do I make a donation on OneCard app?,"To make a donation to a cause, an NGO, or a religious institution listed on OneCard,\n\nGo to the ‘Bill Payments’ section in OneStore.\nTap on ‘Donations’\nSelect an NGO, a cause, or a religious institution.\nEnter your details.\nFor donations, please provide the name and email ID that you would like to be shown on the donation receipt.\nEnter or select the amount and tap ‘Donate’ to make the payment.\nIf you donate to an NGO, you will get a donation receipt within 45 days, on the email ID you provided. However, you will not receive a donation receipt for your donation to any religious institutions.",
Can I cancel a donation that I made on OneCard app?,"No, you will not be able to cancel a donation made on OneCard.",
What if my donation receipt shows incorrect details?,"Your donation receipt will have the same details that you provided while making your donation. If any details, such as your name, email ID, amount, or date, are incorrect, please contact the NGO directly for assistance within 45 days from the date of donation.",
Can I make multiple donations?,"Yes, you can make multiple donations to:\n\nDifferent NGOs, causes, or religious institutions listed on OneCard App from the same account\nThe same NGO, cause, or religious institution from the same account\nThe same NGO, cause, or religious institution from different accounts\nNote: When making donations from the same account, the payment amount will depend on the payment limit set by your bank.",
Do I need to submit any documents to make a donation?,"For any donation exceeding ₹50,000 in one year, through single or multiple donations, you will need to submit your PAN card details, to the NGO you’ve donated to or the religious institution. They will contact you on the email ID you provided while making the donation.",
Can I make an anonymous donation?,"No, you will not be able to make an anonymous donation. As per the law, it is mandatory to provide a name while making a donation.\n\n\nFor donations to NGOs, please provide the name and email ID that you would like to be shown on the donation receipt.",
How should I delete/remove other saved contact details?,"As of now, the functionality to delete or remove saved contact details is not available. We apologize for any inconvenience.\n",
अन्य सहेजे गए संपर्क विवरणों को कैसे हटाया जाए?,"अभी तक, सहेजे गए संपर्क विवरणों को हटाने या निकालने की क्षमता उपलब्ध नहीं है। हम किसी भी असुविधा के लिए खेद प्रकट करते हैं।",
What is a donation receipt?,"A donation receipt is a confirmation you get when you donate money to any organisation. If you donate to any of the listed NGOs on OneCard, they will send you a donation receipt through the email ID you provided while making a donation.\n\nImportant: You will get a donation receipt within 45 days from the NGO you donated to. However, you will not receive a donation receipt for your donation to any religious institutions.",
How do I claim tax exemption for my donation(s)?,"To claim tax exemption for your donation, you need a certificate called a 10BE certificate. This certificate is given by the NGO you donated to, and is used to inform the Income Tax authorities about your donation.\n\nTo receive the 10BE certificate, share your address, PAN, and other details over the email sent to you by the NGO you donated to.",
What is FASTag?,"FASTags are prepaid rechargeable tags that you can use to make automatic payments at toll booths. With a FASTag, you can drive through all toll booths without having to stop. FASTags are usually stuck on the windshield of your vehicle. As soon as your vehicle crosses a toll booth, the toll fee will be deducted from the bank account or prepaid wallet that you have linked to your FASTag.",
What are the benefits of using a FASTag?,"Ease of making payments: You can save time as you don’t need to carry cash for toll payments.\nOnline recharge: You can recharge your FASTag online by using any of the available payment modes.\nInstant notifications: You will receive SMS alerts for toll payments, low balance, and so on.\nEasy management: Access to an online portal for easy tag management.",
Till what time is my FASTag wallet valid?,"Your FASTag is valid for five years from the date of issue. When the tag expires, it will be automatically renewed for another five years, and you will be notified.",
How do I locate the issuer bank of my FASTag?,The name of the bank that issued your FASTag will be displayed on the left side corner of the blue strip on your FASTag.,
What if I see a ‘vehicle details not found' error?,"You may see this error due to one of the below reasons:\n\nYour FASTag wallet is not yet activated by your bank.\nYou have selected the wrong FASTag issuer bank.\nUsually, new vehicles are generally registered with a chassis number instead of the vehicle registration number. Try entering your vehicle’s chassis number in the Vehicle Number field.",
What is the validity of a FASTag?,A FASTag is valid for 5 years from the date of purchase. You can recharge or top-up the FASTag as per your requirement during this validity period.,
Can I cancel a FASTag recharge I have made on OneCard?,"No, you can’t cancel a FASTag recharge you’ve made on OneCard once you’ve made the payment.",
Are there any FASTag recharge limits on OneCard?,There may be limits on the recharge amount per payment and limits on the number of times you can recharge your FASTag in one day and in one month. These limits vary from bank to bank.,
Which network service providers are supported for Mobile Prepaid Recharges via the OneCard app?,"As of now, you will be able to recharge mobile numbers only from the below listed network service providers:\nJio\nAirtel\nVi (Vodafone Idea)\nOther network service providers will be made available soon.\n",
OneCard ऐप के माध्यम से मोबाइल प्रीपेड रिचार्ज के लिए कौन-कौन से नेटवर्क सर्विस प्रोवाइडर समर्थन करते हैं?,फिलहाल आप केवल नीचे दिए गए नेटवर्क सर्विस प्रोवाइडर से ही मोबाइल नंबर रिचार्ज कर पाएंगे:\n\nजियो/ Jio \nएयरटेल/ Airtel \nवीआई (वोडाफोन आइडिया)/ VI (Vodafone Idea)\n\nअन्य नेटवर्क सर्विस प्रोवाइडर जल्द ही उपलब्ध कराए जाएंगे।,
What if my FASTag recharge payment is pending on OneCard?,"FASTag recharges on OneCard are usually instant. However, in rare cases, due to technical issues, your FASTag issuing bank may take longer than usual to confirm the status of your payment. We request you to check the History section of your OneCard app after a few hours from the time of recharge to know the final recharge status.\n\nIf your FASTag recharge fails for any reason, the entire amount will be refunded to you within 5 to 7 working days.",
What if my FASTag balance is not updated after a successful payment?,"While most FASTag recharges are updated instantly after a successful payment, sometimes there can be a delay in updating the status of the recharge from the FASTag issuing bank’s end.\n\nIf your FASTag balance is yet to be updated, please wait for 2 working days.\n\nIf your FASTag balance is still not updated after 2 working days, please contact your FASTag issuing bank and share the Operator Reference ID with them. You can find the Operator Reference ID in the History section of your OneCard app.",
"I've recharged my FASTag account, but I'm unable to cross the toll.","Once the amount is added to your FASTag account, it may take up to 15 to 30 minutes to reflect in Toll Plaza servers as they are updated every 15 to 30 minutes.\nIf you're unable to cross the toll even after 30 minutes and have a minimum balance in your FASTag account as per your vehicle, contact your FASTag issuing bank for assistance.",
What documents do I need to provide for online FASTag recharge?,"Recharging your FASTag account online typically does not require any physical documentation. However, when you register for the first time, you might need your RC and KYC documents like an Aadhaar card, passport, voter's ID, or PAN card.",
Is there a customer support number for assistance with online FASTag recharge?,"Yes, most FASTag issuers provide a customer support number for assistance with online FASTag recharges. Check their official website for relevant contact information.",
Can I pay my gas bill through the app?,"Yes, you can conveniently pay your gas bill online through the OneCard app.",
What information do I need to provide when making a gas bill payment on an app?,You will need your consumer number and the bill amount when making a gas bill payment through an app.,
How to check my gas pipeline bill payment status?,"Log in to the OneCard App, Go to ‘Order History’, select the specific ‘Gas Bill’ payment, and view the status.",
I’m unable to recharge my BSNL or MTNL mobile number?,"As of now, you will be able to recharge mobile numbers only from the below listed network service providers:\nJio\nAirtel\nVi (Vodafone Idea)\nOther network service providers will be made available soon.\n",
मैं अपना बीएसएनएल/ BSNL या एमटीएनएल / MTNL मोबाइल नंबर रिचार्ज करने में असमर्थ हूं?,फिलहाल आप केवल नीचे दिए गए नेटवर्क सर्विस प्रोवाइडर से ही मोबाइल नंबर रिचार्ज कर पाएंगे:\n\nजियो/ Jio \nएयरटेल/ Airtel \nवीआई (वोडाफोन आइडिया)/ VI (Vodafone Idea)\n\nअन्य नेटवर्क सर्विस प्रोवाइडर जल्द ही उपलब्ध कराए जाएंगे।,
Why is my mobile recharge payment status showing as pending?,"-First, go check check if your services have been resumed by the network provider or not. Sometimes, just the status is not updated to successful but the services have been resumed.\n-This is a very rare scenario and it is because recharges generally take 10 seconds to 20 minutes for completion.\n-In case your recharge is pending, please wait till 24hrs for a confirmation. If the status moves to ‘Successful’ the plan selected will be applied to your mobile number. If the status changes to failed, the amount paid will be refunded to the original payment source.",
मेरा मोबाइल रिचार्ज पेमेंट स्टेटस पेंडिंग क्यों दिख रही है?,"-सबसे पहले, चेक करें कि नेटवर्क प्रोवाइडर द्वारा आपकी सेवाएँ फिर से शुरू की गई हैं या नहीं। कभी-कभी, केवल स्टेटस सक्सेसफुल में अपडेट नहीं होती है, लेकिन सेवाएँ फिर से शुरू हो गई होती हैं।\n\n-यह बहुत कम स्थिति है क्योंकि रिचार्ज आमतौर पर केवल 10 सेकंड से 20 मिनट में पूरा हो जाता है।\n\n-यदि आपका रिचार्ज पेंडिंग है, तो कन्फर्मेशन के लिए कृपया 24 घंटे तक इंतिज़ार करें। यदि स्टेटस 'सक्सेसफुल' हो जाता है, तो चुनी गई योजना आपके मोबाइल नंबर पर लागू हो जाएगी। यदि स्टेटस फ़ैल हो जाता है, तो पेमेंट कि गई अमाउंट को ओरिजिनल पेमेंट मेथड में रिफंड कर दिया जाएगा। ",
"The app shows recharge is successful, but the benefit is not received.","Please verify the number used for recharge, and check SMS for a Success/ Failure message from the operator. Also, verify your prepaid mobile account, some plans are activated only after the expiry of the current plan.\nAfter verifying the above details, please check if the recharge is reflecting on your operator app and take a screenshot, through the following steps:\nJio –\n1. Open the My Jio app\n2. On the home page, go to “My Accounts section to check the status of your current recharge.\nAirtel –\n1. Open the Airtel Thanks app\n2. Click on the services section on the homepage to check the status of the recharge for your prepaid number\nVi –\n1. Open the Vi app\n2. On the homepage, click on the “pack details” option, which is underneath the data and talk time\ninformation, to check the status of your current recharge.\nIf the recharged plan is not reflecting on the operator app, you can also check directly with your operator as detailed in the section. You’ve contacted the operator and they’ve denied having received the recharge amount,\nThen please write to us by sharing proof of communication (email, support chat message, or SMS)\nwithin 5 days of the transaction.",
"ऐप दिखाता है कि रिचार्ज सफल/ सक्सेसफुल रहा, लेकिन लाभ प्राप्त नहीं हुआ। ","कृपया रिचार्ज के लिए इस्तेमाल किए गए नंबर को वेरीफाई करें, और ऑपरेटर से सफलता/विफलता मैसेज के लिए SMS को चेक करें। साथ ही, अपने प्रीपेड मोबाइल अकाउंट को वेरीफाई करें, कुछ प्लान मौजूदा प्लान की एक्सपायरी के बाद ही एक्टिवेट होते हैं।\nऊपर के डिटेल्स को वेरीफाई करने के बाद, कृपया चेक करे कि रिचार्ज आपके ऑपरेटर App पर दिखाई दे रहा है या नहीं और नीचे दिए स्टेप्स के माध्यम से स्क्रीनशॉट लें:\n\nJio -\n1. My Jio App खोलें\n2. होम पेज पर, अपने मौजूदा रिचार्ज की स्थिति को चेक करने के लिए \""My Accounts सेक्शन\"" पर जाएँ।\n\nAirtel -\n1. Airtel Thanks ऐप खोलें\n2. अपने प्रीपेड नंबर के लिए रिचार्ज की स्थिति को चेक करने के लिए होम पेज पर Services सेक्शन पर क्लिक करें। \n\nVi -\n1. Vi ऐप खोलें\n2. होम पेज पर, अपने मौजूदा रिचार्ज की स्थिति को चेक करने के लिए डेटा और टॉक टाइम जानकारी के नीचे \""Pack details\"" ऑप्शन्स पर क्लिक करें।\n\nयदि रिचार्ज किया गया प्लान ऑपरेटर App पर दिखाई नहीं दे रहा है, तो आप अपने ऑपरेटर से सीधे कांटेक्ट कर सकते हैं जैसा कि अनुभाग में बताया गया है। आपने ऑपरेटर से कांटेक्ट किया है और उन्होंने रिचार्ज अमाउंट मिलने से इनकार कर दिया है, तो कृपया ट्रांसक्शन के 5 दिनों के अंदर संचार का प्रमाण (ईमेल, चैट मेसिज, या SMS) के साथ हमें लिखें।",
"Will there be a delay in payment settlement, especially for electricity bill payment? ",There might be a delay in payment settlement. Some payments such as electricity bills may take up to 7 days to reflect.\n,
"क्या भुगतान निपटान में देरी होगी, विशेषकर बिजली बिल भुगतान में?",भुगतान निपटान (payment settlement) में देरी हो सकती है। बिजली बिल जैसे कुछ भुगतानों को प्रतिबिंबित (reflect) होने में 7 दिन तक का समय लग सकता है।,
Can I cancel the mobile recharge? ,A mobile recharge order once placed cannot be cancelled.,
क्या मैं मोबाइल रिचार्ज रद्द/ कैंसल कर सकता हूं?,एक बार किया गया मोबाइल रिचार्ज ऑर्डर रद्द/ कैंसल नहीं किया जा सकता।,
I have recharged my number twice. What should I do?,"In case of a duplicate recharge, Kindly reach out to your mobile network operator for further help on this.",
मैंने अपना नंबर दो बार रिचार्ज कर लिया है। मुझे क्या करना चाहिए?,"डुप्लिकेट रिचार्ज के मामले में, कृपया अपने मोबाइल नेटवर्क ऑपरेटर से कांटेक्ट करें।",
"I changed my mobile network recently. When I enter my mobile number, the old mobile network is displayed. Will my recharge be successful?",- Avoid recharge failure by verifying your mobile service provider and circle combination before ordering. \n- Select Edit and select the operator and telecom circle to modify the auto-populated mobile service provider based on your mobile number.,
"मैंने हाल ही में अपना मोबाइल नेटवर्क बदला है। जब मैं अपना मोबाइल नंबर दर्ज/ एंटर करता हूँ, तो पुराना मोबाइल नेटवर्क दिखाता है। क्या मेरा रिचार्ज सफल होगा?",- ऑर्डर करने से पहले अपने मोबाइल सर्विस प्रोवाइडर और सर्कल कॉम्बिनेशन को वेरीफाई करके रिचार्ज विफलता से बचें।\n\n- एडिट चुनें और अपने मोबाइल नंबर के आधार पर ऑटो-पॉप्युलेटेड मोबाइल सर्विस प्रोवाइडर को बदलने के लिए ऑपरेटर और टेलीकॉम सर्कल को चुनें/सेलेक्ट करें।,
When will the payment for the mobile recharge be reflected in my account?,The payment should be reflected in your account within 3 working days.,
मोबाइल रिचार्ज का पेमेंट मेरे अकाउंट में कब दिखाई देगा?,पेमेंट 3 वर्किंग डेज के अंदर आपके अकाउंट में दिखाई देना चाहिए।,
Why am I unable to recharge my mobile number on OneCard?,"Please ensure that you have entered the correct mobile number and selected the correct mobile network operator while completing the recharge. If you are still facing the same issue, try recharging after some time.",
मैं OneCard पर अपना मोबाइल नंबर रिचार्ज क्यों नहीं कर पा रहा हूँ?,"कृपया सुनिश्चित करें कि आपने रिचार्ज पूरा करते समय सही मोबाइल नंबर एंटर किया है और सही मोबाइल नेटवर्क ऑपरेटर चुना है। अगर आपको अभी भी यही समस्या आ रही है, तो कुछ समय बाद रिचार्ज करने का प्रयास करें। ",
Why is my recharge failing repeatedly?,"- If your recharge is failing repeatedly, check if you have selected a valid recharge amount for your operator. Make sure to also check the circle and operator.\n- ​​Sometimes, recharges fail due to technical issues at the operator’s end. If your recharge fails even if your amount and other details are correct, we suggest that you try after some time.",
मेरा रिचार्ज बार-बार क्यों विफल/ फ़ैल हो रहा है?,"- अगर आपका रिचार्ज बार-बार फेल हो रहा है, तो चेक कर लें कि आपने अपने ऑपरेटर के लिए मान्य/ वैलिड रिचार्ज अमाउंट चुना है या नहीं। सर्कल और ऑपरेटर को भी चेक करना सुनिश्चित करें।\n\n- ​​कभी-कभी, ऑपरेटर की ओर से तकनीकी समस्याओं के कारण रिचार्ज फेल हो जाता है। अगर आपका अमाउंट और अन्य डिटेल्स सही होने के बावजूद भी आपका रिचार्ज फेल हो जाता है, तो हमारा सुझाव है कि आप कुछ समय बाद प्रयास करें।",
What if my plan is not applied?,"- Most recharges are instant, and the operator sends the confirmation message on the recharged number within a few minutes.\n- To check if your plan is applied, dial the balance inquiry number for your service provider. \n1. BSNL - *123#\n2. VI -Dial *199#\n3. Jio – Dial 1299 to get an SMS with details of your active plan\n4. Airtel - *121*51#\n- If you’ve confirmed that the plan details have not been applied, please directly contact your operator and share the Order ID for help with this. You can find the order ID in the history section of your OneCard app’s Store tab.",
